2016/1/31,東京,12,1000万下,芝,1800,9,ディアデルレイ,108.17,4,71.4,1,７
2016/1/31,東京,12,1000万下,芝,1800,10,マイネルシュバリエ,108.21,5,51.4,7,２
2016/1/31,中京,1,未勝利,ダ,1800,1,タイセイパートナー,117.67,4,48.0,10,８
2016/1/31,中京,1,未勝利,ダ,1800,2,スリージェット,118.42,10,33.8,14,16
2016/1/31,中京,1,未勝利,ダ,1800,3,ヒッサツ,119.29,15,38.3,12,９
2016/1/31,中京,1,未勝利,ダ,1800,4,アイアンアヴァロン,118.85,12,49.9,8,10
2016/1/31,中京,1,未勝利,ダ,1800,5,ブロンテ,117.89,7,51.7,7,11
2016/1/31,中京,1,未勝利,ダ,1800,6,モンストルコント,117.83,5,56.8,6,２
2016/1/31,中京,1,未勝利,ダ,1800,7,イーグルバイオ,119.04,13,38.2,13,５
2016/1/31,中京,1,未勝利,ダ,1800,8,サンナシュア,119.74,16,24.4,16,14
2016/1/31,中京,1,未勝利,ダ,1800,9,ベルウッドユウキ,119.23,14,29.4,15,15
2016/1/31,中京,1,未勝利,ダ,1800,10,キクノシュペール,116.55,1,72.5,2,４
2016/1/31,中京,1,未勝利,ダ,1800,11,スズカミラージュ,116.57,2,74.5,1,１
2016/1/31,中京,1,未勝利,ダ,1800,12,タガノバトラ,118.10,8,63.0,4,３
2016/1/31,中京,1,未勝利,ダ,1800,13,ゴールデンゲート,117.18,3,63.7,3,６
2016/1/31,中京,1,未勝利,ダ,1800,14,コスモアントリア,117.84,6,57.9,5,12
2016/1/31,中京,1,未勝利,ダ,1800,15,シルバーゲイル,118.79,11,49.2,9,７
2016/1/31,中京,1,未勝利,ダ,1800,16,シエラヴェルデ,118.27,9,47.9,11,13
2016/1/31,中京,2,未勝利,ダ,1400,1,ドンボラーレ,88.63,7,55.7,6,４
2016/1/31,中京,2,未勝利,ダ,1400,2,ラトナプラ,88.83,12,51.2,8,５
2016/1/31,中京,2,未勝利,ダ,1400,3,ベルウッドタマド,89.63,16,43.0,11,10
2016/1/31,中京,2,未勝利,ダ,1400,4,キクノレジェ,87.19,1,75.3,1,１
2016/1/31,中京,2,未勝利,ダ,1400,5,アーリードライヴ,88.84,13,34.6,13,15
2016/1/31,中京,2,未勝利,ダ,1400,6,ショーオレク,89.39,14,28.3,16,12
