2016/1/31,東京,Ｇ３,11,根岸ＳG3,ダ,1400,13, シンキングマシーン,16,,16,85.59,16,18.5,16
2016/1/31,中京,未勝利,1,未勝利,ダ,1800,2, スリージェット,13,,16,118.42,10,33.8,14
2016/1/31,中京,未勝利,2,未勝利,ダ,1400,11, アイファーヴリル,14,,16,89.53,15,30.1,15
2016/1/31,中京,500万,6,500万下,ダ,1200,2, メイスンヴィーナス,15,,16,74.74,16,18.7,16
2016/1/31,中京,未勝利,7,未勝利,芝,2000,10,$レザニティエ,14,,16,126.35,16,51.2,8
2016/1/31,中京,500万,9,500万下,芝,1400,4, アブソリュカフェ,7,,16,83.09,8,50.9,9
2016/1/31,京都,未勝利,1,未勝利・牝,ダ,1800,7, アドルナメンテ,2,,16,115.62,2,70.3,2
2016/1/31,京都,未勝利,2,未勝利,ダ,1200,11, ロカビリー,8,,16,74.06,2,58.1,5
2016/1/31,京都,新馬,4,新馬,ダ,1400,6, オーシャンマタハリ,15,,16,89.12,14,53.0,5
2016/1/31,京都,未勝利,5,未勝利,芝,2000,1, アカネバローロ,16,,16,124.60,15,26.6,14
2016/1/31,京都,Ｇ３,11,シルクロＨG3,芝,1200,10, アクティブミノル,8,,16,68.18,8,45.0,10
2016/1/31,中京,未勝利,7,未勝利,芝,2000,7, ダンデライオンマル,18,,17,126.09,14,14.3,18
2016/1/31,中京,500万,9,500万下,芝,1400,11, コスモエルデスト,8,,17,83.14,9,43.0,13
2016/1/31,中京,500万,9,500万下,芝,1400,15, バトルミュートゥス,18,,18,84.02,17,15.2,18
2016/1/31,中京,未勝利,7,未勝利,芝,2000,14, ゴールドインゴット,5,,止,125.19,5,60.7,7
2016/1/31,京都,未勝利,3,未勝利,ダ,1800,15, マジメ,7,,止,114.68,1,73.4,1
2016/1/31,東京,新馬,3,新馬,ダ,1600,1, セイユウファイター,,,消,104.00,14,51.2,7
2016/1/31,中京,未勝利,4,障害未勝利,芝,3000,12, サンセドナ,,,消,204.38,10,,
2016/1/31,中京,500万,8,500万下・若,ダ,1800,11, コウエイアース,,,消,115.16,2,36.4,12
